model,domain,concept,run,job_done,n_eval,locus,arm,alphas_admissible,alphas_monotone,alpha_used,degraded_at_every_alpha,baseline_p_yes,concept_effect,concept_slope,n_random,rand_mean,rand_sd,rand_p95_abs,sham_effect,beats_sham,n_unrelated,unrel_mean,unrel_max_abs,beats_all_unrelated,rand_rank,n_random_expected,full_random_band,sign_as_expected,selective,effect_size_z,dead_locus,alpha_extreme,concept_effect_extreme,rand_mean_extreme
llavamed7b,medical,Cardiomegaly,int_llavamed7b_cardiomegaly,True,96,llm.L16.ans,neg,-0.25|-0.5,-0.25|-0.5,-0.5,False,0.8710245676338673,0.00665113826592767,-0.013302276531854649,16,0.012762622674927115,0.032877705204889286,0.060188277003665774,0.02423178156216943,False,4,0.010294021417697252,0.04198282025754452,False,5,16,True,False,False,-0.18588537037221803,False,-1.0,0.046017325172821644,0.032161069141390435
llavamed7b,medical,Cardiomegaly,int_llavamed7b_cardiomegaly,True,96,llm.L16.ans,pos,0.25|0.5|1,0.25|0.5,0.5,False,0.8710245676338673,0.013034544885158539,0.026069089770317445,16,-0.005226242278392114,0.036993768658112006,0.06188833620399237,-0.009418093288938167,True,4,0.0025697407933572836,0.04234059030810988,False,4,16,True,True,False,0.4936179206912573,False,1.0,0.010500139246384266,-0.010727089907353132
llavamed7b,medical,Cardiomegaly,int_llavamed7b_cardiomegaly,True,96,llm.L16.vis,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.8710245676338673,-0.02749144410093629,0.02834655280624144,16,-0.010951708148544043,0.017503635386753136,0.041454058916618436,-0.022527291129032734,True,4,-0.0008626085085173263,0.014499834428230884,True,12,16,True,True,False,-0.9449314720592058,False,-1.0,-0.02749144410093629,-0.010951708148544043
llavamed7b,medical,Cardiomegaly,int_llavamed7b_cardiomegaly,True,96,llm.L16.vis,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.8710245676338673,0.009084482987721798,0.009021462925842466,16,-0.013251611536058285,0.01488154176976335,0.03349820322667563,0.0027395635843276978,True,4,-0.01068901177495718,0.018298139174779293,False,6,16,True,True,False,1.5009261049257046,False,1.0,0.009084482987721798,-0.013251611536058285
llavamed7b,medical,Cardiomegaly,int_llavamed7b_cardiomegaly,True,96,llm.L24.ans,neg,-0.25|-0.5,-0.25|-0.5,-0.5,False,0.8710245676338673,0.026913102095325825,-0.05382620419065081,16,0.01954852948741366,0.017736914143647548,0.04557721596211195,0.015056039517124531,True,4,0.011634439385185658,0.02286418527364731,True,10,16,True,False,False,0.41521160604759294,False,-1.0,0.059502384935816166,0.040874829554619886
llavamed7b,medical,Cardiomegaly,int_llavamed7b_cardiomegaly,True,96,llm.L24.ans,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.8710245676338673,-0.03387063120802247,-0.033441724025068044,16,-0.008155468540887043,0.03073243473488589,0.05163236614316705,0.03605554377039277,False,4,0.013381525874137906,0.03827577208479249,False,12,16,True,False,False,-0.8367434239743098,False,1.0,-0.03387063120802247,-0.008155468540887043
llavamed7b,medical,Cardiomegaly,int_llavamed7b_cardiomegaly,True,96,llm.L24.vis,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.8710245676338673,0.007190531740585926,-0.007355870377449417,16,0.0008346912994359953,0.005801260179497009,0.008132314775139093,0.01410066957275069,False,4,-0.0036826824458936758,0.009876158709327343,False,12,16,True,False,False,1.0955965160143888,False,-1.0,0.007190531740585926,0.0008346912994359953
llavamed7b,medical,Cardiomegaly,int_llavamed7b_cardiomegaly,True,96,llm.L24.vis,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.8710245676338673,0.005690479030211804,0.0060155149726641485,16,0.001752086876270667,0.010452183601568063,0.016802377533167573,-0.0034983338167270395,True,4,0.004548137231419502,0.011821087449789047,False,8,16,True,True,False,0.3768008967380069,False,1.0,0.005690479030211804,0.001752086876270667
llavamed7b,medical,Cardiomegaly,int_llavamed7b_cardiomegaly,True,96,llm.L30.vis,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.8710245676338673,0.00028700195252895355,-7.93952317461387e-05,16,0.00011255025553207759,0.003655643366774166,0.007447481465836375,0.001542522261540058,False,4,-0.004491127096116543,0.010926368335882786,False,2,16,True,False,False,0.04772120239694406,False,-1.0,0.00028700195252895355,0.00011255025553207759
llavamed7b,medical,Cardiomegaly,int_llavamed7b_cardiomegaly,True,96,llm.L30.vis,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.8710245676338673,0.0048309781899055215,0.0049800867835681295,16,-0.002583566509808101,0.0035807420039001177,0.007450713310390739,-0.0045325011014938354,True,4,0.0009884087679286613,0.00522024991611636,False,12,16,True,True,False,2.070672696228255,False,1.0,0.0048309781899055215,-0.002583566509808101
llavamed7b,medical,Cardiomegaly,int_llavamed7b_cardiomegaly,True,96,llm.L31.ans,neg,-0.25,-0.25,-0.25,False,0.8710245676338673,0.061674658209085464,-0.24669863283634136,16,-0.01839092657125245,0.04081725888546989,0.08456582203507423,-0.001334673414627674,True,4,-0.014477756340056686,0.0294722759475311,True,14,16,True,False,False,1.9615620197572756,False,-1.0,0.10290949232876301,-0.14162571274209768
llavamed7b,medical,Cardiomegaly,int_llavamed7b_cardiomegaly,True,96,llm.L31.ans,pos,0.25,0.25,0.25,False,0.8710245676338673,-0.12450531621774041,-0.49802126487096193,16,-0.002291677092822894,0.03726780661281832,0.06427339479948083,-0.00992286081115401,True,4,0.00020338005075853927,0.030987360204259518,True,16,16,True,False,True,-3.2793354434463002,False,1.0,-0.5887112229441602,-0.08069429234213507
llavamed7b,medical,Cardiomegaly,int_llavamed7b_cardiomegaly,True,96,llm.L31.vis,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.8710245676338673,0.0,3.235153280726354e-17,16,0.0,0.0,0.0,0.0,False,4,0.0,0.0,False,0,16,True,False,False,nan,True,-1.0,0.0,0.0
llavamed7b,medical,Cardiomegaly,int_llavamed7b_cardiomegaly,True,96,llm.L31.vis,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.8710245676338673,0.0,4.2091924414302396e-17,16,0.0,0.0,0.0,0.0,False,4,0.0,0.0,False,0,16,True,False,False,nan,True,1.0,0.0,0.0
llavamed7b,medical,Cardiomegaly,int_llavamed7b_cardiomegaly,True,96,llm.L8.ans,neg,-0.25,-0.25,-0.25,False,0.8710245676338673,0.01822977140545845,-0.0729190856218336,16,0.009446972127382956,0.009641920538183442,0.020988608244806556,0.02177516495188081,False,4,0.005514264417191328,0.03626022736231482,False,13,16,True,False,False,0.9108972889057009,False,-1.0,0.06337866311271989,0.05058852070942522
llavamed7b,medical,Cardiomegaly,int_llavamed7b_cardiomegaly,True,96,llm.L8.ans,pos,0.25|0.5,0.25,0.25,False,0.8710245676338673,-0.007749336461226108,-0.030997345844905197,16,0.00266289617866277,0.010185425857390372,0.01990328961983323,-0.01178378239274025,False,4,0.0060745839339991226,0.025163690870006916,False,9,16,True,False,False,-1.022267776102257,False,1.0,0.019643309836586353,0.03803115481665978
llavamed7b,medical,Cardiomegaly,int_llavamed7b_cardiomegaly,True,96,llm.L8.vis,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.8710245676338673,0.020200514545043347,-0.01914086533444245,16,-0.007635292480699725,0.058037543402964895,0.12427785620093348,-0.02695719649394357,False,4,-0.005632410602023213,0.0710493170966705,False,4,16,True,False,False,0.4796172510692632,False,-1.0,0.020200514545043347,-0.007635292480699725
llavamed7b,medical,Cardiomegaly,int_llavamed7b_cardiomegaly,True,96,llm.L8.vis,pos,0.25|0.5,0.25|0.5,0.5,False,0.8710245676338673,-0.029464029396573665,-0.05892805879314692,16,-0.01079362378610918,0.025813437379882856,0.045123869242767484,0.021916750818490982,True,4,-0.0031400773053368025,0.04891517199575901,False,11,16,True,False,False,-0.7232824259590807,False,1.0,-0.06375165904561675,-0.020107173283273966
llavamed7b,medical,Cardiomegaly,int_llavamed7b_cardiomegaly,True,96,vis.last,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.8710245676338673,0.0,3.235153280726354e-17,16,0.0,0.0,0.0,0.0,False,4,0.0,0.0,False,0,16,True,False,False,nan,True,-1.0,0.0,0.0
llavamed7b,medical,Cardiomegaly,int_llavamed7b_cardiomegaly,True,96,vis.last,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.8710245676338673,0.0,4.2091924414302396e-17,16,0.0,0.0,0.0,0.0,False,4,0.0,0.0,False,0,16,True,False,False,nan,True,1.0,0.0,0.0
llavamed7b,medical,Effusion,int_llavamed7b_effusion,True,96,connector,neg,-0.25|-0.5,-0.25|-0.5,-0.5,False,0.9665942086527745,-0.034004538009564045,0.06800907601912877,16,-0.005837969365529674,0.01472996692978401,0.03217676732068253,-0.01685485926767183,True,5,-0.011151044815778688,0.023120955253640774,True,15,16,True,True,True,-1.9121949681422254,False,-1.0,-0.015386980647842052,-0.02542296847483761
llavamed7b,medical,Effusion,int_llavamed7b_effusion,True,96,connector,pos,0.25|0.5,0.25,0.25,False,0.9665942086527745,0.0048769904921452945,0.01950796196858086,16,-0.003186721121892312,0.006512605193920603,0.012151767499744837,-0.0006294331202904013,True,5,-0.0016089861591656706,0.007956879834334019,False,7,16,True,True,False,1.238169883469204,False,1.0,-0.027519211173057556,-0.022818946357195523
llavamed7b,medical,Effusion,int_llavamed7b_effusion,True,96,llm.L0.vis,neg,-0.25|-0.5|-1,-0.25|-0.5,-0.5,False,0.9665942086527745,-0.022651196767886406,0.04530239353577256,16,-0.007932609024768028,0.01812272879880077,0.03675828858589128,-0.007534430051843288,True,5,-0.01562324290474253,0.03446391349037481,False,13,16,True,True,False,-0.8121617834998638,False,-1.0,-0.018513983736435535,-0.010849882848560782
llavamed7b,medical,Effusion,int_llavamed7b_effusion,True,96,llm.L0.vis,pos,0.25|0.5,0.25|0.5,0.5,False,0.9665942086527745,-0.005034897476434708,-0.010069794952868975,16,-0.012093054169478472,0.018706924199957304,0.050635669225205904,-0.0023083084573347623,True,5,-0.0004744369536637816,0.009789311016599411,False,5,16,True,False,False,0.3773018277937895,False,1.0,-0.04432345616320765,-0.029514746546434822
llavamed7b,medical,Effusion,int_llavamed7b_effusion,True,96,llm.L16.ans,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.9665942086527745,-0.020776590953270557,0.020376674618039995,16,0.010387271526269636,0.016727312649998424,0.030011921655386686,0.013366611674427986,True,5,0.006305655837059066,0.02121647198994958,False,11,16,True,True,False,-1.8630525495404744,False,-1.0,-0.020776590953270557,0.010387271526269636
llavamed7b,medical,Effusion,int_llavamed7b_effusion,True,96,llm.L16.ans,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.9665942086527745,0.01692257573207223,0.016269336427961197,16,-0.004816706447551604,0.024606231224501816,0.050082284336288696,-0.007345169161756759,True,5,0.010462561498085688,0.019898459936181778,False,12,16,True,True,False,0.8834868688861545,False,1.0,0.01692257573207223,-0.004816706447551604
llavamed7b,medical,Effusion,int_llavamed7b_effusion,True,96,llm.L16.vis,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.9665942086527745,0.002602315197388405,-0.0026065053684369587,16,-0.0012347820059706374,0.005354439707034432,0.00989182464157537,-0.006635570898652077,False,5,-0.00025866727034247196,0.005935381477077728,False,9,16,True,False,False,0.7166197423640852,False,-1.0,0.002602315197388405,-0.0012347820059706374
llavamed7b,medical,Effusion,int_llavamed7b_effusion,True,96,llm.L16.vis,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.9665942086527745,0.002587009221315384,0.0028557744764147355,16,-0.0032756733708083283,0.004760650106052541,0.009580531778434848,0.0012771195421616977,True,5,-0.00040815087656176363,0.005752588311831119,False,4,16,True,True,False,1.231487813958451,False,1.0,0.002587009221315384,-0.0032756733708083283
llavamed7b,medical,Effusion,int_llavamed7b_effusion,True,96,llm.L24.ans,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.9665942086527745,0.0159615191320579,-0.017025244732698015,16,0.01083043194375937,0.008504122691839125,0.023113256941239113,-0.007556182021896007,True,5,0.008446124568581648,0.01738685990373301,False,11,16,True,False,False,0.6033646707875596,False,-1.0,0.0159615191320579,0.01083043194375937
llavamed7b,medical,Effusion,int_llavamed7b_effusion,True,96,llm.L24.ans,pos,0.25|0.5|1,0.25|0.5,0.5,False,0.9665942086527745,0.0037232978890340274,0.007446595778069189,16,-0.004575492542547452,0.006606478142375859,0.015371952981998505,0.0068268893907468264,False,5,-0.0014913758883873252,0.00654589695235086,False,10,16,True,True,False,1.2561595229310818,False,1.0,-0.0005840410788853223,-0.007032166312759068
llavamed7b,medical,Effusion,int_llavamed7b_effusion,True,96,llm.L24.vis,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.9665942086527745,0.0008712547520797198,-0.0009320322956356551,16,0.00037986280707023867,0.002237228230694676,0.0037201899103820046,0.0045162104070186615,False,5,-0.000504512712359384,0.0031339252988498156,False,4,16,True,False,False,0.21964318984876222,False,-1.0,0.0008712547520797198,0.00037986280707023867
llavamed7b,medical,Effusion,int_llavamed7b_effusion,True,96,llm.L24.vis,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.9665942086527745,0.00040192343294620514,0.0005424508026665595,16,0.0007307723474999708,0.00362748381114178,0.005696760180095878,-0.0010087961951891211,False,5,0.0017856950561206063,0.004099807391564125,False,1,16,True,True,False,-0.09065482623070834,False,1.0,0.00040192343294620514,0.0007307723474999708
llavamed7b,medical,Effusion,int_llavamed7b_effusion,True,96,llm.L30.vis,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.9665942086527745,0.0007159983118375512,-0.0006833673233073062,16,-9.808673833803377e-05,0.0012291866046844763,0.002705980868389246,0.00020592163006472042,True,5,-0.0012567033370335379,0.004186638320485714,False,9,16,True,False,False,0.6622957385583901,False,-1.0,0.0007159983118375512,-9.808673833803377e-05
llavamed7b,medical,Effusion,int_llavamed7b_effusion,True,96,llm.L30.vis,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.9665942086527745,-0.0005946320792038495,-0.0005932815018155412,16,-0.001026258027801881,0.0011747256978091331,0.002755782256523731,-0.0028826259076595306,False,5,0.0003670413047075716,0.0018715535600980493,False,5,16,True,False,False,0.3674270081969051,False,1.0,-0.0005946320792038495,-0.001026258027801881
llavamed7b,medical,Effusion,int_llavamed7b_effusion,True,96,llm.L31.ans,neg,-0.25,-0.25,-0.25,False,0.9665942086527745,-0.004410649960239654,0.017642599840958815,16,-0.007805776083841885,0.013190897249528639,0.0296769705601036,0.0002808353553216403,True,5,-0.0017282399038473395,0.016094354291756985,False,4,16,True,True,False,0.25738401712768644,False,-1.0,-0.055951062589883804,-0.09717765706591305
llavamed7b,medical,Effusion,int_llavamed7b_effusion,True,96,llm.L31.ans,pos,0.25|0.5,0.25|0.5,0.5,False,0.9665942086527745,-0.011772306635975838,-0.023544613271950766,16,-0.014692852157168056,0.0276958805371272,0.0650008424806098,-0.023628752057750946,False,5,-0.03636774495244024,0.13934826478362083,False,7,16,True,False,False,0.1054505386559974,False,1.0,-0.04616217253108812,-0.061782850845095966
llavamed7b,medical,Effusion,int_llavamed7b_effusion,True,96,llm.L31.vis,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.9665942086527745,0.0,2.9319799661654967e-16,16,0.0,0.0,0.0,0.0,False,5,0.0,0.0,False,0,16,True,False,False,nan,True,-1.0,0.0,0.0
llavamed7b,medical,Effusion,int_llavamed7b_effusion,True,96,llm.L31.vis,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.9665942086527745,0.0,-1.3494404364787465e-16,16,0.0,0.0,0.0,0.0,False,5,0.0,0.0,False,0,16,True,False,False,nan,True,1.0,0.0,0.0
llavamed7b,medical,Effusion,int_llavamed7b_effusion,True,96,llm.L8.ans,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.9665942086527745,-0.014320908735195759,0.014314971367518118,16,0.011054277187213343,0.006239250970966559,0.01964370145772898,0.0175307529668014,False,5,0.008954436704516455,0.0279343593865633,False,12,16,True,True,False,-4.067024397718383,False,-1.0,-0.014320908735195759,0.011054277187213343
llavamed7b,medical,Effusion,int_llavamed7b_effusion,True,96,llm.L8.ans,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.9665942086527745,0.023047587523857826,0.023300889063449154,16,0.0064680308569223174,0.008333126692550416,0.015302360523492126,-0.0019179464628298337,True,5,0.007182981570561764,0.02177637008329225,True,16,16,True,True,True,1.989596135836645,False,1.0,0.023047587523857826,0.0064680308569223174
llavamed7b,medical,Effusion,int_llavamed7b_effusion,True,96,llm.L8.vis,neg,-0.25|-0.5|-1,-0.25|-0.5,-0.5,False,0.9665942086527745,0.0024180250863234942,-0.004836050172647067,16,-0.0023182662747179214,0.008328576115231455,0.015425818506628247,0.0032686789830526086,False,5,-0.003846381604671434,0.01546400475005305,False,5,16,True,False,False,0.5686796032733131,False,-1.0,-0.0037041567265987396,-0.017576856228212485
llavamed7b,medical,Effusion,int_llavamed7b_effusion,True,96,llm.L8.vis,pos,0.25|0.5,0.25|0.5,0.5,False,0.9665942086527745,-0.010188152392705208,-0.020376304785409565,16,-0.008365870181781518,0.008292286266991324,0.02093977341428399,-0.01889664928118384,False,5,-0.005504958083232214,0.015891191860039955,False,10,16,True,False,False,-0.21975630751889916,False,1.0,-0.024166113386551502,-0.02642655908130106
llavamed7b,medical,Effusion,int_llavamed7b_effusion,True,96,vis.last,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.9665942086527745,0.0,2.9319799661654967e-16,16,0.0,0.0,0.0,0.0,False,5,0.0,0.0,False,0,16,True,False,False,nan,True,-1.0,0.0,0.0
llavamed7b,medical,Effusion,int_llavamed7b_effusion,True,96,vis.last,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.9665942086527745,0.0,-1.3494404364787465e-16,16,0.0,0.0,0.0,0.0,False,5,0.0,0.0,False,0,16,True,False,False,nan,True,1.0,0.0,0.0
llavamed7b,medical,Pneumothorax,int_llavamed7b_pneumothorax,True,96,connector,neg,-0.25|-0.5,-0.25|-0.5,-0.5,False,0.9000857714563608,-0.04000803269445896,0.08001606538891841,16,-0.0018028379417955875,0.029996930485642736,0.052172380033880444,-0.17231749060253299,False,4,-0.01294340891763568,0.0406044889241457,False,11,16,True,True,False,-1.2736368066375763,False,-1.0,-0.029569781695803043,-0.031925134729438774
llavamed7b,medical,Pneumothorax,int_llavamed7b_pneumothorax,True,96,connector,pos,0.25|0.5,0.25|0.5,0.5,False,0.9000857714563608,0.01600666344165802,0.032013326883316345,16,-0.011322530840213098,0.036583754844704275,0.07152645910779637,0.028897620737552643,False,4,-0.012712381159265818,0.036831970016161564,False,7,16,True,True,False,0.747030871978063,False,1.0,0.007617977137366894,-0.050759016671994076
llavamed7b,medical,Pneumothorax,int_llavamed7b_pneumothorax,True,96,llm.L0.vis,neg,-0.25|-0.5,-0.25|-0.5,-0.5,False,0.9000857714563608,-0.07284857208530104,0.14569714417060253,16,-0.013414776340747878,0.0467336073262059,0.07914834842085838,0.03247016171614325,True,4,-0.02040059429903826,0.06786615774035454,True,15,16,True,True,False,-1.2717570747256575,False,-1.0,-0.10598737560212612,-0.02893300987003991
llavamed7b,medical,Pneumothorax,int_llavamed7b_pneumothorax,True,96,llm.L0.vis,pos,0.25,0.25,0.25,False,0.9000857714563608,0.019847885395089748,0.07939154158035804,16,-0.008287767608029122,0.023893005130609834,0.0478274938650429,-0.026494673763712284,False,4,-0.0008689745639761381,0.015273292238513592,True,11,16,True,True,False,1.1775686168113566,False,1.0,0.05732832911113894,-0.07684378601455441
llavamed7b,medical,Pneumothorax,int_llavamed7b_pneumothorax,True,96,llm.L16.ans,neg,-0.25|-0.5,-0.25|-0.5,-0.5,False,0.9000857714563608,-0.03419228581090772,0.06838457162181587,16,0.01022341890105357,0.025846449090015412,0.04719541734084487,0.03253285586833954,True,4,0.015289305554081978,0.032992711911598804,True,14,16,True,True,False,-1.7184451356267447,False,-1.0,-0.05226738316317403,0.026396424276754267
llavamed7b,medical,Pneumothorax,int_llavamed7b_pneumothorax,True,96,llm.L16.ans,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.9000857714563608,0.06064115650951862,0.06092752409832784,16,-0.006522565808457642,0.0575691128847413,0.12610859703272584,0.029148904606699944,True,4,0.01602802984416485,0.02841079855958617,True,13,16,True,True,False,1.1666624506173,False,1.0,0.06064115650951862,-0.006522565808457642
llavamed7b,medical,Pneumothorax,int_llavamed7b_pneumothorax,True,96,llm.L16.vis,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.9000857714563608,-0.0024241674691438675,0.0021124619813194037,16,-0.006802724092267447,0.01502457545647773,0.03068570016572872,-0.0034118803838888434,False,4,-0.0033194382364551134,0.01931854709982872,False,4,16,True,True,False,0.2914263125641795,False,-1.0,-0.0024241674691438675,-0.006802724092267447
llavamed7b,medical,Pneumothorax,int_llavamed7b_pneumothorax,True,96,llm.L16.vis,pos,0.25|0.5|1,0.25|0.5,0.5,False,0.9000857714563608,0.003236236050724983,0.006472472101450417,16,-0.002748317434452467,0.00463470729255054,0.009069080154101017,-0.0021237339824438095,True,4,-0.0015305567843218737,0.006230112165212631,False,6,16,True,True,False,1.2912473447452757,False,1.0,0.00010292356212937559,-0.009938152662167951
llavamed7b,medical,Pneumothorax,int_llavamed7b_pneumothorax,True,96,llm.L24.ans,neg,-0.25|-0.5,-0.25|-0.5,-0.5,False,0.9000857714563608,0.0024373761067787436,-0.004874752213556905,16,0.01616164052393286,0.013826284897164436,0.036823519816001266,0.024300379678606987,False,4,0.014821976888924837,0.024633174762129784,False,3,16,True,False,False,-0.9926212658881893,False,-1.0,0.0158736935506264,0.032305179047398276
llavamed7b,medical,Pneumothorax,int_llavamed7b_pneumothorax,True,96,llm.L24.ans,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.9000857714563608,0.027877310911814335,0.028815612055006014,16,-0.00957366618483018,0.026211269040333232,0.04839248241235816,-0.022820614899198177,True,4,-0.0038779908791184425,0.03289470076560974,False,12,16,True,True,False,1.4288120517559035,False,1.0,0.027877310911814335,-0.00957366618483018
llavamed7b,medical,Pneumothorax,int_llavamed7b_pneumothorax,True,96,llm.L24.vis,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.9000857714563608,0.0012538116425275803,-0.0011392201696121148,16,-0.00011682413363208605,0.00494906122855917,0.007343584671616582,-0.004107726737856865,False,4,-0.0028979045649369373,0.009092627093195915,False,2,16,True,False,False,0.2769486399259405,False,-1.0,0.0012538116425275803,-0.00011682413363208605
llavamed7b,medical,Pneumothorax,int_llavamed7b_pneumothorax,True,96,llm.L24.vis,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.9000857714563608,-0.0025853347033262253,-0.002386408760434463,16,0.0007338469925646934,0.008838147665088052,0.014203125455727161,0.00470646346608794,False,4,0.0044730957597494125,0.008849473049243328,False,2,16,True,False,False,-0.375551735688029,False,1.0,-0.0025853347033262253,0.0007338469925646934
llavamed7b,medical,Pneumothorax,int_llavamed7b_pneumothorax,True,96,llm.L30.vis,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.9000857714563608,0.0021200447032848624,-0.002174303787095027,16,-0.00026603741571307876,0.003043507121040523,0.006206393862764059,-0.0018038402001062659,True,4,-0.004222363544007124,0.008579614261786106,False,7,16,True,False,False,0.7839909762334252,False,-1.0,0.0021200447032848624,-0.00026603741571307876
llavamed7b,medical,Pneumothorax,int_llavamed7b_pneumothorax,True,96,llm.L30.vis,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.9000857714563608,-0.00431041295329726,-0.004183979971068629,16,-0.002638138597831123,0.0028794432308147564,0.006474927378197548,-0.0035375251124302176,True,4,0.002575586394717305,0.004295950755476952,True,12,16,True,False,False,-0.5807630925208261,False,1.0,-0.00431041295329726,-0.002638138597831123
llavamed7b,medical,Pneumothorax,int_llavamed7b_pneumothorax,True,96,llm.L31.ans,neg,-0.25,-0.25,-0.25,False,0.9000857714563608,-0.01592642565568292,0.06370570262273172,16,-0.0166835254834344,0.03373707590019605,0.07172656975065672,-0.04456938058137894,False,4,0.002842096767077862,0.0477069653570652,False,4,16,True,True,False,0.022441181031551197,False,-1.0,-0.12327334098517895,-0.13826939042580003
llavamed7b,medical,Pneumothorax,int_llavamed7b_pneumothorax,True,96,llm.L31.ans,pos,0.25,0.25,0.25,False,0.9000857714563608,0.0033943932503461838,0.013577573001384397,16,-0.0033898790910219107,0.030429183194576916,0.05427595336611074,0.02275252528488636,False,4,-0.02923102956265214,0.1074599431206783,False,0,16,True,True,False,0.22295282452988047,False,1.0,-0.034633319824934006,-0.08251845429185779
llavamed7b,medical,Pneumothorax,int_llavamed7b_pneumothorax,True,96,llm.L31.vis,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.9000857714563608,0.0,3.130696062249738e-16,16,0.0,0.0,0.0,0.0,False,4,0.0,0.0,False,0,16,True,False,False,nan,True,-1.0,0.0,0.0
llavamed7b,medical,Pneumothorax,int_llavamed7b_pneumothorax,True,96,llm.L31.vis,pos,0.25|0.5|1,0.25|0.5|1,1.0,False,0.9000857714563608,0.0,-3.7965786070424984e-16,16,0.0,0.0,0.0,0.0,False,4,0.0,0.0,False,0,16,True,False,False,nan,True,1.0,0.0,0.0
llavamed7b,medical,Pneumothorax,int_llavamed7b_pneumothorax,True,96,llm.L8.ans,neg,-0.25,-0.25,-0.25,False,0.9000857714563608,0.0316617488861084,-0.1266469955444332,16,0.008423424752739557,0.007214672140031929,0.019162732331703097,-0.02167975778381026,True,4,0.0022199664575358324,0.016722852364182472,True,16,16,True,False,True,3.2209813117392745,False,-1.0,0.08886459035178029,0.043927923504573606
llavamed7b,medical,Pneumothorax,int_llavamed7b_pneumothorax,True,96,llm.L8.ans,pos,0.25|0.5,0.25|0.5,0.5,False,0.9000857714563608,-0.04251145136853063,-0.08502290273706109,16,0.010130343454269067,0.014485818562359535,0.030851933018614885,0.05164915571610129,False,4,0.02138870768249035,0.03138222048679984,True,16,16,True,False,True,-3.6340227924423965,False,1.0,-0.06429218004147208,0.03067144289767991
llavamed7b,medical,Pneumothorax,int_llavamed7b_pneumothorax,True,96,llm.L8.vis,neg,-0.25|-0.5,-0.25|-0.5,-0.5,False,0.9000857714563608,-0.0195623692125082,0.039124738425016854,16,-0.003656765096820884,0.025155100970786208,0.04544296658908331,-0.04424053306380904,False,4,-0.010042512013266475,0.048532942930857303,False,9,16,True,True,False,-0.6323013425451656,False,-1.0,-0.0408923992266258,-0.029600614293788866
llavamed7b,medical,Pneumothorax,int_llavamed7b_pneumothorax,True,96,llm.L8.vis,pos,0.25,0.25,0.25,False,0.9000857714563608,0.001224805290500286,0.0048992211620004925,16,-0.007532592319572963,0.012691730500039999,0.026412242402633013,0.004969576994578007,False,4,-0.0023415212829907828,0.019866961985826492,False,1,16,True,True,False,0.6900081600413474,False,1.0,-0.03596426857014501,-0.05752610748944183
llavamed7b,medical,Pneumothorax,int_llavamed7b_pneumothorax,True,96,vis.last,neg,-0.25|-0.5|-1,-0.25|-0.5|-1,-1.0,False,0.9000857714563608,0.0,3.130696062249738e-16,16,0.0,0.0,0.0,0.0,False,4,0.0,0.0,False,0,16,True,False,False,nan,True,-1.0,0.0,0.0
