pair,concept,kind,locus_a,locus_b,sel_a,sel_a_lo,sel_a_hi,sel_b,sel_b_lo,sel_b_hi,gap,width_a,width_b,gap_gt_widths,intervals_disjoint,gap_lo,gap_hi,paired_excludes_zero,gap_p_boot,sel_a_positive,sel_b_positive,stored_peak_a,stored_peak_b,own_peak_matches_stored,gap_bh_sig,bh_family
llavamed7b_vs_llava15_7b,Cardiomegaly,common,vis.block0,vis.block0,0.10628524356471902,0.046908103452684986,0.15352605840507916,0.10750110195531437,0.0482629274941994,0.15507597765044218,-0.001215858390595348,0.10661795495239418,0.10681305015624278,False,False,-0.004376034252345562,0.002245974168181412,False,0.48875562218890556,True,True,vis.block16,vis.block16,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Cardiomegaly,common,vis.block12,vis.block12,0.15668069483452896,0.11014841365963689,0.19755485296937286,0.1566261297744065,0.11091254693949908,0.19692588749295864,5.456506012246898e-05,0.08740643930973598,0.08601334055345956,False,False,-0.0012833723798394204,0.0013240668922662728,False,0.9495252373813093,True,True,vis.block16,vis.block16,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Cardiomegaly,common,vis.block16,vis.block16,0.16231059715040863,0.11418067123838394,0.20460586906113923,0.16273609823214286,0.11435678130038526,0.20476898957582573,-0.0004255010817342253,0.0904251978227553,0.09041220827544047,False,False,-0.0030682384967803955,0.001972971111536026,False,0.7016491754122939,True,True,vis.block16,vis.block16,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Cardiomegaly,common,vis.block8,vis.block8,0.14931761656202935,0.09840797052292,0.1911775549852375,0.14923088383377536,0.09774165684963253,0.19130764630444075,8.673272825399092e-05,0.0927695844623175,0.09356598945480822,False,False,-0.0016443580389022827,0.0014977766200900075,False,0.9225387306346826,True,True,vis.block16,vis.block16,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Cardiomegaly,common,vis.last,vis.last,0.10906388624109986,0.05600299523457495,0.15633406349286602,0.11154028918327341,0.05937375998430473,0.15829698607319473,-0.00247640294217355,0.10033106825829108,0.09892322608889,False,False,-0.008468558453023434,0.003738713078200817,False,0.4427786106946527,True,True,vis.block16,vis.block16,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Infiltration,own_peak,vis.block0,vis.block0,0.048551046215606686,0.012953651874552463,0.08349020456231698,0.04858092943873604,0.012921487118570402,0.08411623542152855,-2.988322312935665e-05,0.07053655268776451,0.07119474830295815,False,False,-0.002576736267656088,0.0025591304991394235,False,0.9895052473763118,True,True,llm.L28.ans,llm.L23.ans,False,False,llavamed7b_vs_llava15_7b:own_peak(n=9)
llavamed7b_vs_llava15_7b,Infiltration,common,connector,connector,0.02875827789873031,-0.00816508891474319,0.06457609179669681,0.011713276320267307,-0.024009807120954692,0.04428335329576289,0.017045001578463004,0.07274118071143999,0.06829316041671758,False,False,-0.0021701062563806773,0.035650793835520736,False,0.07596201899050475,True,True,llm.L28.ans,llm.L23.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Infiltration,common,llm.L12.ans,llm.L12.ans,0.03684533171826754,0.004067854048184039,0.06842084692357053,0.030201526752764662,-0.005065618913195818,0.06234393490960185,0.006643804965502875,0.0643529928753865,0.06740955382279766,False,False,-0.014124326244927942,0.027535070944577446,False,0.5567216391804098,True,True,llm.L28.ans,llm.L23.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Infiltration,common,llm.L12.vis,llm.L12.vis,0.02593647314208869,-0.012509314408369679,0.0638225416936254,0.0020256346121980684,-0.036544524474930104,0.03861967197365847,0.02391083852989062,0.07633185610199508,0.07516419644858857,False,False,0.0037650487152859568,0.0436209015548229,True,0.021989005497251374,True,True,llm.L28.ans,llm.L23.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Infiltration,common,llm.L15.vis,llm.L15.vis,0.0350687746526005,-0.0028793242362617536,0.07325613323882031,0.0005303657618954682,-0.034397608341325825,0.033111364443527184,0.03453840889070503,0.07613545747508206,0.06750897278485302,False,False,0.013468147348612547,0.05552622918039559,True,0.001999000499750125,True,True,llm.L28.ans,llm.L23.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Infiltration,common,llm.L23.ans,llm.L23.ans,0.026017624949874474,-0.011794468052071284,0.061268981563744496,0.03626458278925393,-0.0017057180304891496,0.06827556218670955,-0.010246957839379456,0.07306344961581578,0.0699812802171987,False,False,-0.034982368163764474,0.014805918093770739,False,0.4097951024487756,True,True,llm.L28.ans,llm.L23.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Infiltration,common,llm.L24.vis,llm.L24.vis,0.016332445676831564,-0.02078337060302726,0.05075692933997443,0.01635566709616576,-0.019244798930568147,0.050181157537045794,-2.322141933419619e-05,0.07154029994300169,0.06942595646761394,False,False,-0.024072232982143758,0.022535116691142307,False,0.9705147426286856,True,True,llm.L28.ans,llm.L23.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Infiltration,common,llm.L25.ans,llm.L25.ans,0.029250300442211108,-0.009749933327794669,0.06510252862110624,0.03272354703492575,-0.00258190604941477,0.06602822970696091,-0.0034732465927146405,0.07485246194890091,0.06861013575637569,False,False,-0.028408812079578637,0.021607098076492547,False,0.7796101949025487,True,True,llm.L28.ans,llm.L23.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Infiltration,common,llm.L26.ans,llm.L26.ans,0.03217080853207743,-0.0055319826614422946,0.06660952946498024,0.02342145225967418,-0.013520003687584308,0.05725040968616656,0.008749356272403253,0.07214151212642253,0.07077041337375087,False,False,-0.015387908136472107,0.031598556227982036,False,0.47176411794102946,True,True,llm.L28.ans,llm.L23.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Infiltration,common,llm.L28.ans,llm.L28.ans,0.037427382675587206,0.001300203858905677,0.06964462368853117,0.029512861879487318,-0.006168345237646996,0.06237098246286148,0.007914520796099889,0.06834441982962548,0.06853932770050847,False,False,-0.017679693922400475,0.033183444291353226,False,0.5417291354322838,True,True,llm.L28.ans,llm.L23.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Infiltration,common,llm.L3.vis,llm.L3.vis,0.029282871493567897,-0.006994302979588556,0.062277398654056806,0.008390594080197489,-0.028388854321446978,0.04277576808651795,0.020892277413370408,0.06927170163364536,0.07116462240796492,False,False,0.004221665393561125,0.037750377319753135,True,0.009995002498750625,True,True,llm.L28.ans,llm.L23.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Infiltration,common,llm.L31.ans,llm.L31.ans,0.02149088535512722,-0.012699545638597567,0.05402948057134562,0.035152059477106756,-0.0016081652993516044,0.06734643386633064,-0.013661174121979536,0.06672902620994318,0.06895459916568225,False,False,-0.034910488221794364,0.009095351118594384,False,0.2448775612193903,True,True,llm.L28.ans,llm.L23.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Infiltration,common,llm.L31.vis,llm.L31.vis,0.023290486246179243,-0.014480304881673614,0.061630283392894815,0.022244950783630313,-0.01408028643512066,0.05805593303416733,0.00104553546254893,0.07611058827456843,0.072136219469288,False,False,-0.0206968039739877,0.02061195117421448,False,0.9405297351324338,True,True,llm.L28.ans,llm.L23.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Infiltration,common,llm.L4.vis,llm.L4.vis,0.018062693819067888,-0.019596449659379987,0.05283085481124343,0.011658472796378883,-0.025566677540533055,0.045102499062575505,0.006404221022689005,0.07242730447062341,0.07066917660310856,False,False,-0.011587057542055844,0.024804864590987557,False,0.5087456271864068,True,True,llm.L28.ans,llm.L23.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Infiltration,common,llm.L7.vis,llm.L7.vis,0.03799629175415031,0.0016744980743129774,0.07368707464207129,0.017202092467934582,-0.02018378505967786,0.05352835900370163,0.02079419928621573,0.07201257656775831,0.07371214406337949,False,False,0.002712948713451624,0.03897623308002948,True,0.031984007996002,True,True,llm.L28.ans,llm.L23.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Infiltration,common,vis.block0,vis.block0,0.048551046215606686,0.012953651874552463,0.08349020456231698,0.04858092943873604,0.012921487118570402,0.08411623542152855,-2.988322312935665e-05,0.07053655268776451,0.07119474830295815,False,False,-0.002576736267656088,0.0025591304991394235,False,0.9895052473763118,True,True,llm.L28.ans,llm.L23.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Infiltration,common,vis.block12,vis.block12,0.017917412716186853,-0.01816432076644121,0.05099558237136761,0.01831487025183398,-0.017606872571471203,0.05101486976477982,-0.0003974575356471277,0.06915990313780881,0.06862174233625103,False,False,-0.0012445724336430431,0.0004041259351652105,False,0.351824087956022,True,True,llm.L28.ans,llm.L23.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Infiltration,common,vis.block16,vis.block16,0.015992436820457367,-0.021790718673506876,0.04773803808788267,0.015630690410109893,-0.02223785414679911,0.04696962324751343,0.00036174641034747435,0.06952875676138955,0.06920747739431254,False,False,-0.0010627882089465856,0.0018815351184457534,False,0.657671164417791,True,True,llm.L28.ans,llm.L23.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Infiltration,common,vis.block8,vis.block8,-0.001676045320011088,-0.03519189009775642,0.030747274608947463,-0.0009764714545174025,-0.034425562694189914,0.03143894779576722,-0.0006995738654936856,0.06593916470670388,0.06586451048995713,False,False,-0.001597699662670493,0.00015954123809933628,False,0.11694152923538231,False,False,llm.L28.ans,llm.L23.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Infiltration,common,vis.last,vis.last,0.021146654108481377,-0.01728039556923032,0.056640786913139604,0.01983884098098132,-0.018317383624864864,0.0555648689930963,0.001307813127500057,0.07392118248236992,0.07388225261796116,False,False,-0.002300654037389904,0.004936125839594751,False,0.45977011494252873,True,True,llm.L28.ans,llm.L23.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Mass,own_peak,vis.block12,vis.block12,0.06881836931321572,0.023583271527728607,0.11482828065582489,0.06795577455439428,0.021983558035444682,0.11400034258223138,0.0008625947588214444,0.09124500912809627,0.09201678454678669,False,False,-0.001086632627993822,0.002866381779313086,False,0.4387806096951524,True,True,llm.L25.ans,llm.L12.ans,False,False,llavamed7b_vs_llava15_7b:own_peak(n=9)
llavamed7b_vs_llava15_7b,Mass,common,connector,connector,0.037671232055860204,-0.005310275400837378,0.08215519524824391,0.04736060661632868,-0.0019780396165898326,0.09373696438468003,-0.009689374560468478,0.08746547064908129,0.09571500400126987,False,False,-0.03761370414867997,0.01747095179744064,False,0.48075962018990503,True,True,llm.L25.ans,llm.L12.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Mass,common,llm.L12.ans,llm.L12.ans,0.06193119882333209,0.0167738545033343,0.10722316526247963,0.0678490653400764,0.02580000093651475,0.10924536499553263,-0.005917866516744308,0.09044931075914533,0.08344536405901787,False,False,-0.038371651992201807,0.02924779597669837,False,0.7286356821589205,True,True,llm.L25.ans,llm.L12.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Mass,common,llm.L12.vis,llm.L12.vis,0.04337094598077973,-0.003896470044724648,0.08930231062169382,0.03265816826147183,-0.012443066338734378,0.07892858861992721,0.010712777719307898,0.09319878066641847,0.09137165495866159,False,False,-0.021447969786822795,0.040874117705970985,False,0.5157421289355323,True,True,llm.L25.ans,llm.L12.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Mass,common,llm.L15.vis,llm.L15.vis,0.03664399161595,-0.007244654250150323,0.08111442745586958,0.017383480223797543,-0.024327435193488914,0.061749817726301816,0.019260511392152457,0.0883590817060199,0.08607725291979074,False,False,-0.02146633402444422,0.05706240599974989,False,0.3378310844577711,True,True,llm.L25.ans,llm.L12.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Mass,common,llm.L23.ans,llm.L23.ans,0.04437967977794899,0.0011025146922020918,0.08512189357357094,0.03410303362807765,-0.01727607250578597,0.08456286799962322,0.010276646149871338,0.08401937888136886,0.10183894050540919,False,False,-0.03543144250288606,0.054940934386104305,False,0.6426786606696652,True,True,llm.L25.ans,llm.L12.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Mass,common,llm.L24.vis,llm.L24.vis,0.04343479292127728,-0.0028185071210292925,0.08709385985101217,0.031353195517083154,-0.01275496490201276,0.07557152515766442,0.012081597404194122,0.08991236697204147,0.08832649005967719,False,False,-0.021577057195827365,0.04841848183423275,False,0.496751624187906,True,True,llm.L25.ans,llm.L12.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Mass,common,llm.L25.ans,llm.L25.ans,0.048702281419211624,0.006134650400526842,0.09198065411010488,0.03370787106588813,-0.016003110717901052,0.08038846482284555,0.014994410353323495,0.08584600370957804,0.0963915755407466,False,False,-0.02483553662896156,0.05914889099076386,False,0.4827586206896552,True,True,llm.L25.ans,llm.L12.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Mass,common,llm.L26.ans,llm.L26.ans,0.029995160864553894,-0.012846526882616945,0.07305354096232437,0.05393185383500387,0.006074406704436786,0.10071171575880754,-0.02393669297044998,0.08590006784494132,0.09463730905437075,False,False,-0.07132251746952534,0.023802027991041537,False,0.3428285857071464,True,True,llm.L25.ans,llm.L12.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Mass,common,llm.L28.ans,llm.L28.ans,0.02850266350494579,-0.013648554889879629,0.06999540151744235,0.02175183866232544,-0.02692028859725527,0.07161103676158147,0.006750824842620351,0.08364395640732197,0.09853132535883674,False,False,-0.03818003162741661,0.051340594142675396,False,0.7346326836581709,True,True,llm.L25.ans,llm.L12.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Mass,common,llm.L3.vis,llm.L3.vis,0.025990183795557287,-0.02507367337790683,0.07375326087646937,0.040557934619253055,-0.003999043464691356,0.08652458192462197,-0.014567750823695769,0.09882693425437619,0.09052362538931333,False,False,-0.045794095005840064,0.017080374807119363,False,0.351824087956022,True,True,llm.L25.ans,llm.L12.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Mass,common,llm.L31.ans,llm.L31.ans,0.024522257940932435,-0.016262174865996196,0.06402143504310834,0.05418819729732083,0.01014051676893112,0.09719442594190317,-0.029665939356388393,0.08028360990910453,0.08705390917297205,False,False,-0.06230929102748632,0.0044548955745994994,False,0.08395802098950525,True,True,llm.L25.ans,llm.L12.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Mass,common,llm.L31.vis,llm.L31.vis,0.041869370488201274,-0.007021270402937696,0.08826691309320936,0.016514070682269733,-0.02798894781972556,0.06194175682945466,0.02535529980593154,0.09528818349614705,0.08993070464918021,False,False,-0.018411564361304044,0.06858142353594301,False,0.2748625687156422,True,True,llm.L25.ans,llm.L12.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Mass,common,llm.L4.vis,llm.L4.vis,0.022645003394822005,-0.024241378475164103,0.0710838615270088,0.023299049683438433,-0.020314103667863206,0.06915069809992745,-0.0006540462886164278,0.0953252400021729,0.08946480176779066,False,False,-0.03156812898814678,0.027465876238420586,False,0.9295352323838081,True,True,llm.L25.ans,llm.L12.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Mass,common,llm.L7.vis,llm.L7.vis,0.03632354047697772,-0.010159509351777257,0.08348521686860301,0.03191005260607149,-0.012092394552371969,0.07747744898552025,0.00441348787090623,0.09364472622038027,0.08956984353789223,False,False,-0.02473872425034642,0.03289048634469509,False,0.7876061969015492,True,True,llm.L25.ans,llm.L12.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Mass,common,vis.block0,vis.block0,-0.017390714306551924,-0.06911346682185289,0.03458481027845375,-0.019307222055713447,-0.07124836352132174,0.03347463701642047,0.0019165077491615223,0.10369827710030663,0.10472300053774222,False,False,-0.002424508659169078,0.006446115556173026,False,0.39980009995002497,False,False,llm.L25.ans,llm.L12.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Mass,common,vis.block12,vis.block12,0.06881836931321572,0.023583271527728607,0.11482828065582489,0.06795577455439428,0.021983558035444682,0.11400034258223138,0.0008625947588214444,0.09124500912809627,0.09201678454678669,False,False,-0.001086632627993822,0.002866381779313086,False,0.4387806096951524,True,True,llm.L25.ans,llm.L12.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Mass,common,vis.block16,vis.block16,0.06178166583745903,0.01845651312876812,0.10872340489929636,0.06107443522535849,0.01842821092816793,0.10827778876353665,0.0007072306121005401,0.09026689177052824,0.08984957783536872,False,False,-0.0019857123494148254,0.003388398140668868,False,0.6026986506746627,True,True,llm.L25.ans,llm.L12.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Mass,common,vis.block8,vis.block8,0.023118882624939996,-0.03504096856079906,0.08219298032668168,0.02354015802969711,-0.034213852130628775,0.0821772255752538,-0.00042127540475711545,0.11723394888748073,0.11639107770588257,False,False,-0.002169174561277032,0.001338262762874363,False,0.6426786606696652,True,True,llm.L25.ans,llm.L12.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Mass,common,vis.last,vis.last,0.017448060555113165,-0.02548615238803741,0.06175930396848091,0.01470348146309286,-0.028426065609817107,0.05834942763383845,0.002744579092020305,0.08724545635651831,0.08677549324365555,False,False,-0.00346749615855515,0.008839169237762677,False,0.3548225887056472,True,True,llm.L25.ans,llm.L12.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Nodule,own_peak,llm.L25.ans,llm.L26.ans,-0.017082563941566598,-0.06201490640789671,0.025214079692342326,-0.020871490784721614,-0.0660359513384493,0.02125943799003058,0.003788926843155016,0.08722898610023903,0.08729538932847988,False,False,-0.029815059341490268,0.03606421565636992,False,0.7896051974012993,False,False,llm.L25.ans,llm.L26.ans,True,False,llavamed7b_vs_llava15_7b:own_peak(n=9)
llavamed7b_vs_llava15_7b,Nodule,common,connector,connector,-0.08637862355194281,-0.13030231858378977,-0.04602459629728941,-0.08506550782885891,-0.12886791638668607,-0.044526650059300045,-0.001313115723083902,0.08427772228650035,0.08434126632738603,False,False,-0.03125778380781412,0.028519378136843434,False,0.9585207396301849,False,False,llm.L25.ans,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Nodule,common,llm.L12.ans,llm.L12.ans,-0.06976980833970159,-0.11624884917131452,-0.024808954645057748,-0.06631480271872836,-0.10977341592315416,-0.025404281806361045,-0.0034550056209732283,0.09143989452625677,0.08436913411679312,False,False,-0.04370422605425119,0.035536614619195446,False,0.881559220389805,False,False,llm.L25.ans,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Nodule,common,llm.L12.vis,llm.L12.vis,-0.05128402874409865,-0.09246041685339332,-0.013396549577395328,-0.10645274593411036,-0.15120089520449262,-0.0643688488197766,0.05516871719001171,0.07906386727599798,0.08683204638471602,False,False,0.02743522832170129,0.08362690247595309,True,0.0009995002498750624,False,False,llm.L25.ans,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Nodule,common,llm.L15.vis,llm.L15.vis,-0.09742582787212195,-0.14242509454611607,-0.05496034190218743,-0.07733598521280316,-0.12148013792856972,-0.0352168611425363,-0.02008984265931879,0.08746475264392864,0.08626327678603343,False,False,-0.051961700432002544,0.010331746377050872,False,0.19890054972513743,False,False,llm.L25.ans,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Nodule,common,llm.L23.ans,llm.L23.ans,-0.05527139506140788,-0.09900118316072569,-0.013865060208861501,-0.0740488200207069,-0.11671763286920082,-0.03126299053739672,0.018777424959299016,0.0851361229518642,0.08545464233180411,False,False,-0.013230619067326189,0.052824635896831736,False,0.255872063968016,False,False,llm.L25.ans,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Nodule,common,llm.L24.vis,llm.L24.vis,-0.07510127987240511,-0.1212557303045914,-0.034164077482512024,-0.07127346231775566,-0.11847536267444941,-0.02687629829783902,-0.0038278175546494486,0.08709165282207937,0.09159906437661039,False,False,-0.03395754061639309,0.0252316438127309,False,0.8115942028985508,False,False,llm.L25.ans,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Nodule,common,llm.L25.ans,llm.L25.ans,-0.017082563941566598,-0.06201490640789671,0.025214079692342326,-0.04579656657526243,-0.0890523150734197,-0.004585335108866965,0.028714002633695834,0.08722898610023903,0.08446697996455273,False,False,-0.005114177253562957,0.06274574995040894,False,0.10194902548725637,False,False,llm.L25.ans,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Nodule,common,llm.L26.ans,llm.L26.ans,-0.06640990354250409,-0.1101973984088584,-0.0275769259077028,-0.020871490784721614,-0.0660359513384493,0.02125943799003058,-0.045538412757782476,0.08262047250115559,0.08729538932847988,False,False,-0.07726300675421953,-0.01142566921189428,True,0.010994502748625687,False,False,llm.L25.ans,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Nodule,common,llm.L28.ans,llm.L28.ans,-0.04715439643412023,-0.09077647372825311,-0.0038608979756631885,-0.060310775436584696,-0.10484499247858342,-0.018498384787648224,0.013156379002464469,0.08691557575258992,0.08634660769093519,False,False,-0.01738804131746292,0.046934223826974625,False,0.42478760619690153,False,False,llm.L25.ans,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Nodule,common,llm.L3.vis,llm.L3.vis,-0.08631278919284757,-0.12854215298053376,-0.04814057200349843,-0.08848208871980157,-0.13538764058619426,-0.04525117698350997,0.002169299526953994,0.08040158097703533,0.09013646360268429,False,False,-0.026950942911207674,0.029496160987764565,False,0.8695652173913043,False,False,llm.L25.ans,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Nodule,common,llm.L31.ans,llm.L31.ans,-0.03171917188409101,-0.07471130694067257,0.00958349962483595,-0.08173993358424059,-0.12462476896519142,-0.03980145194484694,0.050020761700149574,0.08429480656550853,0.08482331702034449,False,False,0.013920294027775526,0.0839622277766466,True,0.005997001499250375,False,False,llm.L25.ans,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Nodule,common,llm.L31.vis,llm.L31.vis,-0.06371329804022319,-0.10520275545334548,-0.02616179095184539,-0.09165816215142852,-0.13578457324842472,-0.04884124260941965,0.027944864111205336,0.07904096450150008,0.08694333063900507,False,False,-0.004205123335123062,0.060740717872977246,False,0.09995002498750624,False,False,llm.L25.ans,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Nodule,common,llm.L4.vis,llm.L4.vis,-0.09623885771923135,-0.14360048485928598,-0.055130899244911664,-0.07880296075140658,-0.11931824819019538,-0.038767736711912824,-0.01743589696782477,0.08846958561437432,0.08055051147828254,False,False,-0.0445424179546535,0.009166123904287813,False,0.19090454772613694,False,False,llm.L25.ans,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Nodule,common,llm.L7.vis,llm.L7.vis,-0.08922224296133541,-0.1337537851449232,-0.04843919317867001,-0.09933779402051701,-0.14115275514113643,-0.05957378988995088,0.010115551059181604,0.08531459196625318,0.08157896525118555,False,False,-0.019001078512519597,0.0387804228812456,False,0.4827586206896552,False,False,llm.L25.ans,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Nodule,common,vis.block0,vis.block0,-0.04124089269817055,-0.08666623382790771,0.003657944869688035,-0.04148740632688974,-0.08673396651857752,0.0026811661524907496,0.0002465136287191916,0.09032417869759575,0.08941513267106828,False,False,-0.004034009156748652,0.004346377216279506,False,0.9115442278860569,False,False,llm.L25.ans,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Nodule,common,vis.block12,vis.block12,-0.0772216742797096,-0.12492316709768257,-0.03218155788588892,-0.07716851847417028,-0.12548319481532655,-0.03197043225816072,-5.315580553932886e-05,0.09274160921179365,0.09351276255716583,False,False,-0.001634449604898691,0.001630514301359652,False,0.9405297351324338,False,False,llm.L25.ans,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Nodule,common,vis.block16,vis.block16,-0.07867156194995928,-0.1287435296716727,-0.03162023800541273,-0.07996345110880254,-0.13059460246178511,-0.032933076236912315,0.0012918891588432624,0.09712329166625999,0.0976615262248728,False,False,-0.0011764036491513253,0.003721172921359538,False,0.30684657671164417,False,False,llm.L25.ans,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Nodule,common,vis.block8,vis.block8,-0.06789100478664956,-0.11421369262194471,-0.02639589173874644,-0.06791468173009219,-0.11469092283296792,-0.026533906077104787,2.3676943442629828e-05,0.08781780088319827,0.08815701675586313,False,False,-0.001351100392639637,0.0014863245189189885,False,0.9555222388805598,False,False,llm.L25.ans,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Nodule,common,vis.last,vis.last,-0.0785930746632475,-0.12255341172518565,-0.03762128860047087,-0.07730120201486379,-0.12160380350961475,-0.03749024258591386,-0.0012918726483837073,0.08493212312471478,0.0841135609237009,False,False,-0.00802912674844265,0.00502563845366239,False,0.671664167916042,False,False,llm.L25.ans,llm.L26.ans,,False,llavamed7b_vs_llava15_7b:common(n=171)
llavamed7b_vs_llava15_7b,Edema,own_peak,vis.block0,vis.block0,0.17217648423447296,0.11093751558164826,0.2266994301637771,0.17307460278444498,0.1121737070590786,0.2271128113080272,-0.0008981185499720157,0.11576191458212885,0.11493910424894861,False,False,-0.003662678971886635,0.001973059028387068,False,0.5407296351824088,True,True,vis.block0,llm.L26.ans,False,False,llavamed7b_vs_llava15_7b:own_peak(n=9)
