model,concept,locus,real,real_lo,real_hi,control,control_lo,control_hi,selectivity,sel_lo,sel_hi,n_test_patients
qwen7b,Nodule,llm.L16.ans,0.6186709757627515,0.5854823011770951,0.6497144537157943,0.6440409067082431,0.6216114682458389,0.6671245205291212,-0.02536993094549156,-0.0657144863790169,0.014374882869428677,1659
qwen7b,Edema,llm.L16.ans,0.7658715905992928,0.7236924183659605,0.8034749059765157,0.6254502945122314,0.5845074029726037,0.6661367028474059,0.14042129608706133,0.086268361333811,0.19003339866408187,1659
qwen7b,Effusion,llm.L18.ans,0.7210156610565829,0.6930840080042912,0.7473815848534007,0.7515281756723136,0.7283239753069612,0.7744255153506755,-0.03051251461573068,-0.06376993279662294,0.0028647403971839157,1659
qwen7b,Atelectasis,llm.L18.ans,0.6746425985542063,0.6520718101265387,0.697973632674672,0.5768619375062265,0.5538892622101586,0.6008697203771416,0.09778066104797978,0.06569868634017581,0.13019919222444518,1659
qwen7b,Pneumothorax,llm.L18.ans,0.6880850317773395,0.647535533744617,0.7285813925002615,0.6812854562289818,0.6513845143731274,0.7106059995828921,0.006799575548357639,-0.04425083938184066,0.05750949632832091,1659
qwen7b,Consolidation,llm.L18.ans,0.6799482354863664,0.6401632783829044,0.7171489255960497,0.5891548536505437,0.5641345406168161,0.6144668792337203,0.09079338183582275,0.04082747677086202,0.13655560559959332,1659
qwen7b,Cardiomegaly,llm.L18.ans,0.6838913320411816,0.6286993559482453,0.7251238256747674,0.6367647489386619,0.6033382314722687,0.6694006177479914,0.047126583102519715,-0.016965595759173162,0.10091801709611338,1659
qwen7b,Infiltration,llm.L18.ans,0.6860693993298299,0.6613857237484012,0.7078838131657595,0.6368874258603924,0.6146852579582442,0.6591705238399447,0.049181973469437534,0.014236930807161485,0.08189105295045217,1659
qwen7b,Mass,llm.L18.ans,0.6169557627789566,0.5791144785746896,0.654195171910314,0.5875684142581317,0.5575378412525874,0.6180346752563732,0.02938734852082492,-0.015786321449547544,0.07337293487933852,1659
qwen7b,Nodule,llm.L18.ans,0.6466076732392664,0.6130562670744022,0.6777150968453912,0.6503081275789304,0.627432344701331,0.6740456460966773,-0.003700454339664039,-0.04320088150688478,0.034868371353602746,1659
qwen7b,Edema,llm.L18.ans,0.7867856107387197,0.7495207656444822,0.820705315053603,0.6347528542107955,0.5974255279349542,0.6714645746764244,0.15203275652792414,0.10107878466799908,0.19862463499679547,1659
qwen7b,Effusion,llm.L20.vis,0.7514187255776745,0.72539604628575,0.7771114623435353,0.7960109759651953,0.7721229703238993,0.8185874767457479,-0.04459225038752079,-0.07946659362171345,-0.010577176078182284,1659
qwen7b,Atelectasis,llm.L20.vis,0.696253981757236,0.6717450250216604,0.7203150355107474,0.5817427431555486,0.553024634695036,0.6100595219622601,0.11451123860168733,0.07862601482508254,0.14998866613105546,1659
qwen7b,Pneumothorax,llm.L20.vis,0.7176291913214989,0.6668132739603049,0.7624740211101747,0.6847578714723456,0.6558465528915306,0.713591730668132,0.03287131984915337,-0.027826279482009882,0.08300937653807419,1659
qwen7b,Consolidation,llm.L20.vis,0.6727726301723332,0.6359509702105911,0.7069005407844979,0.6336303091993369,0.6075126083907433,0.6599497917255951,0.0391423209729963,-0.006827572933910467,0.08243329350554639,1659
qwen7b,Cardiomegaly,llm.L20.vis,0.7745993240055762,0.7314686624656771,0.8071091738755082,0.6676383614491032,0.6352429052030958,0.6991215650362763,0.10696096255647303,0.057205734695622915,0.14944223437317355,1659
qwen7b,Infiltration,llm.L20.vis,0.6871194897186558,0.662347720980292,0.7090453932146875,0.6659590068943233,0.6406731964644844,0.6904714901761925,0.02116048282433247,-0.01450133933798263,0.055104592705330725,1659
qwen7b,Mass,llm.L20.vis,0.5942012057027535,0.5586148102429801,0.6296790967480604,0.5971243059704548,0.5658959898801478,0.6297065159090995,-0.002923100267701373,-0.04892652917713186,0.04291755936321604,1659
qwen7b,Nodule,llm.L20.vis,0.6324881723436899,0.5984574399350833,0.6647390208905711,0.677231824841064,0.6533900931228422,0.701576277824435,-0.04474365249737411,-0.08535530178315019,-0.0020910438108356715,1659
qwen7b,Edema,llm.L20.vis,0.7871772347450549,0.7521256781986835,0.8199880262745862,0.6593230019497182,0.6220484194485412,0.6943169462439011,0.1278542327953367,0.07605480435361975,0.1792377030101581,1659
qwen7b,Effusion,llm.L21.ans,0.722303621427033,0.6940304700940734,0.7498020346889417,0.7504153663512735,0.7264148206691375,0.7746220475876341,-0.02811174492424051,-0.06403605698728829,0.005358736712093144,1659
qwen7b,Atelectasis,llm.L21.ans,0.6742524659294333,0.650328187987154,0.6981923477191819,0.5671896683942386,0.5422897726968057,0.5934047213907171,0.10706279753519476,0.07206527596363306,0.141246068608928,1659
